167
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,FPhases,NumCells,NumNeighbors,SurfaceFeatures,Volumes
20,0.7113,0.57699,0.381784,-0.123998,18.5718,2.56635,2.31547,1.20332,1,3354,14,1,3354
21,0.640067,0.685923,-0.309592,-0.154842,18.0634,5.06859,2.43465,3.42866,1,3086,12,1,3086
22,-0.438569,-0.843625,-0.231648,-0.205652,16.7395,1.93616,2.5117,6.03657,1,2456,10,1,2456
23,0.758633,0.622491,-0.190498,0.0262811,17.1972,5.53663,2.75458,4.16234,1,2663,9,1,2663
24,0.393218,0.855889,-0.335884,-0.00403403,20.8707,5.84051,2.45645,3.56025,1,4760,17,1,4760
25,0.611868,0.779925,-0.0385859,-0.125882,12.7725,4.34459,2.8775,2.53346,1,1091,6,1,1091
26,-0.423926,-0.891168,0.0682638,-0.146447,20.1567,0.690591,2.81702,4.72022,1,4288,18,1,4288
27,0.512402,0.395111,-0.703359,0.294307,20.9999,2.71964,2.67612,1.88298,1,4849,17,0,4849
28,-0.510186,-0.734219,0.0675481,-0.442797,15.1425,0.812141,2.21272,5.16828,1,1818,10,1,1818
29,0.786744,0.473822,0.0517322,-0.392237,16.2361,3.55254,2.32808,2.46838,1,2241,9,1,2241
30,-0.40453,-0.839331,-0.280695,-0.23041,21.7683,2.00515,2.3983,6.04497,1,5401,15,1,5401
31,0.661243,0.707383,-0.220496,0.117253,18.4342,6.02023,2.63678,4.38203,1,3280,9,1,3280
32,0.786929,0.473991,-0.157305,-0.362395,19.5277,4.09325,2.32932,3.00899,1,3899,16,1,3899
33,0.45796,0.865493,0.202923,-0.00407881,17.568,2.67501,2.73282,0.506778,1,2839,12,1,2839
34,0.889132,0.395284,0.171789,-0.153895,19.0328,4.14291,2.24352,2.59462,1,3610,18,0,3610
35,-0.791109,-0.477795,-0.141493,-0.354737,20.859,0.922852,2.35786,6.11939,1,4752,15,1,4752
36,0.869568,0.434397,0.112178,0.206317,15.9334,0.961295,2.66748,0.0347128,1,2118,11,1,2118
37,-0.818997,-0.503199,0.0683351,-0.267143,15.5058,0.300517,2.58286,5.48181,1,1952,6,1,1952
38,0.847666,0.529346,-0.00812808,-0.0344869,13.3221,3.93128,3.07071,2.81483,1,1238,7,1,1238
39,0.581854,0.687121,-0.426585,0.0856508,17.3105,5.7787,2.2413,4.04237,1,2716,11,1,2716
40,0.745203,0.609577,0.203851,0.177577,15.9133,1.53979,2.59408,0.168553,1,2110,9,1,2110
41,-0.56498,-0.576052,0.284337,-0.517797,18.5552,0.962285,2.90112,5.69549,1,3345,19,0,3345
42,-0.750711,-0.614873,0.0384413,-0.238507,22.3658,0.526452,2.65359,5.43713,1,5858,15,1,5858
43,0.820511,0.562714,0.0830748,0.0566925,15.7302,1.5731,2.9401,0.370824,1,2038,7,1,2038
44,0.825709,0.4521,-0.337334,-0.00405144,17.1454,5.20132,2.45337,4.19943,1,2639,14,1,2639
45,0.54679,0.773366,-0.0984412,-0.305343,13.7394,4.40884,2.4884,2.4981,1,1358,6,1,1358
46,-0.525309,-0.812897,-0.0825363,-0.237563,18.5571,1.33147,2.63315,5.62048,1,3346,15,1,3346
47,0.793927,0.596727,0.113599,0.026317,15.8477,1.98768,2.90785,0.698612,1,2084,11,1,2084
48,0.532369,0.75795,-0.0980085,-0.36399,19.7456,4.36309,2.36858,2.44614,1,4031,18,1,4031
49,0.603335,0.770971,0.0829687,-0.186296,16.7554,3.62938,2.73084,1.81583,1,2463,12,1,2463
50,0.468826,0.877735,-0.0988214,-0.0040926,16.1169,5.75122,2.94346,3.59078,1,2192,8,1,2192
51,-0.538224,-0.826937,0.0687634,-0.147519,17.3508,0.557626,2.81462,4.85318,1,2735,5,1,2735
52,0.794851,0.481201,-0.307315,0.205464,15.3938,5.84609,2.38428,4.75733,1,1910,9,1,1910
53,0.475459,0.821349,0.0820359,-0.304294,18.3571,3.92431,2.50035,1.83221,1,3239,10,1,3239
54,0.424246,0.891536,-0.0983779,-0.124503,19.7864,4.93695,2.82289,2.68366,1,4056,16,1,4056
55,0.659769,0.645364,0.352678,-0.154368,18.8858,2.75774,2.35122,1.20902,1,3527,15,1,3527
56,0.635874,0.742849,-0.190433,0.0870396,20.4911,6.00393,2.71971,4.27827,1,4505,16,1,4505
57,0.696208,0.621543,-0.128522,-0.335351,20.913,4.23637,2.40691,2.77878,1,4789,21,1,4789
58,-0.826447,-0.50999,-0.022118,-0.237501,19.5444,0.645749,2.65989,5.82316,1,3909,14,1,3909
59,0.507955,0.794017,-0.278454,-0.184342,19.8464,5.12929,2.46062,3.12593,1,4093,14,1,4093
60,0.54679,0.773366,-0.0984412,-0.305343,15.9834,4.40884,2.4884,2.4981,1,2138,8,1,2138
61,0.858502,0.481455,0.173199,-0.0343026,18.2602,2.27742,2.7866,1.25522,1,3188,12,1,3188
62,0.833593,0.516507,-0.129131,0.147198,19.4388,6.1178,2.74742,5.00836,1,3846,19,1,3846
63,-0.52718,-0.814931,0.0383107,-0.237698,9.6052,0.836802,2.65528,5.12678,1,464,3,1,464
64,0.395066,0.858015,0.290295,-0.153174,20.5892,3.19561,2.47274,0.917027,1,4570,19,1,4570
65,-0.668367,-0.653925,-0.233025,-0.267146,18.9764,1.49176,2.41684,6.22599,1,3578,16,1,3578
66,0.881639,0.388818,0.171431,0.205292,14.4047,1.11112,2.60009,0.280397,1,1565,7,1,1565
67,-0.771915,-0.517617,0.0979972,-0.355831,13.9126,0.321953,2.38556,5.42375,1,1410,9,1,1410
68,0.652226,0.637853,0.111947,-0.39397,19.2757,3.639,2.29764,2.09048,1,3750,13,1,3750
69,0.749015,0.554301,0.352583,0.0860894,19.581,1.96841,2.39875,0.694218,1,3931,11,1,3931
70,0.546016,0.835406,0.0526578,-0.0345087,15.1592,3.14281,3.01559,1.15902,1,1824,9,1,1824
71,0.906407,0.410202,0.0521648,0.0862581,18.0341,0.968886,2.93964,0.118927,1,3071,12,1,3071
72,0.507226,0.856516,-0.00811257,-0.0950578,16.7373,4.26286,2.9505,2.1906,1,2455,8,1,2455
73,0.722337,0.587596,-0.2487,0.266662,18.3495,6.21552,2.39511,4.84973,1,3235,11,1,3235
74,0.522173,0.747044,0.410599,0.0258539,17.6562,2.46866,2.29359,0.547162,1,2882,15,1,2882
75,0.640386,0.626063,0.440317,-0.0638197,14.6964,2.48882,2.21943,0.940645,1,1662,10,1,1662
76,0.548951,0.775675,-0.30953,-0.034226,18.0497,5.55718,2.50823,3.64735,1,3079,14,1,3079
77,0.58272,0.811745,-0.0386006,-0.00412095,17.0364,5.55422,3.06393,3.65785,1,2589,8,1,2589
78,-0.86038,-0.483138,0.0685481,-0.147057,15.7045,0.0754719,2.81565,5.33534,1,2028,8,1,2028
79,0.555486,0.782658,0.0523295,-0.275942,17.0276,3.90774,2.57221,2.00062,1,2585,6,1,2585
80,0.555106,0.720331,-0.39707,-0.123761,17.7072,5.32447,2.28371,3.49602,1,2907,13,1,2907
81,0.658878,0.644477,0.382637,-0.0641712,11.2424,2.51131,2.34471,0.962609,1,744,3,1,744
82,0.555816,0.721077,-0.397156,0.115686,19.6439,5.90994,2.28865,4.08173,1,3969,14,1,3969
83,0.557303,0.7846,0.263916,-0.0645349,22.0036,2.76381,2.59129,0.857429,1,5578,12,1,5578
84,0.58906,0.0147001,0.745541,0.311386,6.01592,0.674334,1.71554,4.5445,2,114,4,0,114
85,-0.269489,-0.706749,0.331909,-0.563665,6.01592,6.20178,1.38425,4.51079,2,114,1,0,114
86,-0.317652,-0.414133,0.422956,-0.740742,6.08547,0.75226,1.09868,3.92089,2,118,3,0,118
87,-0.653373,-0.579712,0.0810615,-0.480069,5.72017,5.88156,0.964561,4.80219,2,98,8,0,98
88,0.421765,0.432672,-0.779796,0.163793,6.45764,0.0761743,0.873589,4.46556,2,141,3,0,141
89,0.325243,0.422046,-0.688139,0.492502,4.8026,6.24779,1.12388,4.41936,2,58,2,1,58
90,-0.269489,-0.706749,0.331909,-0.563665,6.34895,5.71759,1.29759,4.12126,2,134,4,0,134
91,-0.269489,-0.706749,0.331909,-0.563665,5.08882,0.290962,1.15453,4.5255,2,69,1,0,69
92,-0.0420425,-0.398075,0.784344,-0.473892,6.31721,0.748228,1.82362,5.5164,2,132,6,0,132
93,0.284285,-0.0805108,-0.585614,0.754822,5.60097,5.76587,1.72925,4.99025,2,92,2,0,92
94,-0.417259,-0.600289,0.351246,-0.584957,6.25274,6.06984,2.08639,5.33764,2,128,4,0,128
95,0.190953,0.307968,-0.837693,0.408611,5.73956,6.19363,1.38783,4.59824,2,99,1,0,99
96,0.139761,0.0811039,0.640872,-0.750448,6.03346,5.5463,1.86036,5.03344,2,115,3,0,115
97,0.692424,0.445983,-0.369008,0.430676,4.93682,6.14696,1.93553,5.00254,2,63,2,1,63
98,0.42334,0.477547,-0.615731,0.462177,6.03346,6.13628,1.4273,4.07567,2,115,3,0,115
99,0.0478271,0.350521,0.537259,-0.765637,5.73956,0.404252,1.29924,4.26536,2,99,2,0,99
100,0.615428,0.411209,-0.420101,0.525044,5.73956,5.56929,1.84262,4.20534,2,99,3,0,99
101,-0.269489,-0.706749,0.331909,-0.563665,5.49761,0.405287,1.77718,4.54223,2,87,4,0,87
102,0.421765,0.432672,-0.779796,0.163793,6.06824,0.332871,2.07758,4.3127,2,117,5,0,117
103,0.289443,0.374268,-0.852834,0.220953,6.66466,5.87841,0.985685,4.05338,2,155,3,1,155
104,0.0177035,-0.219521,0.374147,-0.900839,5.94472,0.407957,1.66244,4.2539,2,110,4,0,110
105,-0.221878,-0.219694,0.436484,-0.843793,5.81585,0.0141463,0.827974,3.92985,2,103,3,0,103
106,0.318899,0.372679,-0.723544,0.485694,5.18531,6.16658,1.02532,4.44057,2,73,3,1,73
107,-0.269489,-0.706749,0.331909,-0.563665,6.33312,6.19741,1.66663,5.01933,2,133,4,0,133
108,0.509844,0.18189,-0.360075,0.759817,5.11328,6.18332,1.14401,5.49796,2,70,3,1,70
109,0.399172,0.496369,-0.634401,0.437967,5.70065,6.21013,1.3811,4.42311,2,97,3,1,97
110,-0.455144,-0.680687,0.475063,-0.322218,4.20748,0.00661087,1.91876,4.32696,2,39,1,1,39
111,0.396349,0.705594,-0.543958,0.221707,4.98852,6.15841,1.8859,4.04042,2,65,1,1,65
112,0.58906,0.0147001,0.745541,0.311386,5.01397,0.397671,1.09822,4.84788,2,66,2,0,66
113,-0.269489,-0.706749,0.331909,-0.563665,6.08547,0.414301,1.45382,4.8277,2,118,4,0,118
114,0.146537,-0.304768,0.932301,0.128292,6.0509,0.318144,1.69882,4.43444,2,116,3,0,116
115,0.531392,0.585607,-0.465205,0.397833,5.20888,6.25378,1.82412,4.58599,2,74,1,1,74
116,-0.269489,-0.706749,0.331909,-0.563665,5.3682,0.438051,1.68654,4.96671,2,81,2,0,81
117,-0.269489,-0.706749,0.331909,-0.563665,6.36471,0.588285,2.02478,4.99708,2,135,3,0,135
118,-0.264782,-0.445895,0.369605,-0.771012,6.7215,0.587919,1.09039,4.80124,2,159,3,1,159
119,0.225004,0.040561,-0.663654,0.712244,6.23642,0.558456,2.1246,5.39018,2,127,3,0,127
120,-0.233,-0.585999,0.637572,-0.442512,5.56008,0.228281,1.36471,4.12677,2,90,1,1,90
121,0.62789,0.383495,-0.647653,0.198068,4.77484,5.55748,1.65352,4.46088,2,57,1,1,57
122,0.284285,-0.0805108,-0.585614,0.754822,5.6612,0.0705009,2.08756,4.69458,2,95,4,0,95
123,0.274822,-0.177306,0.941097,0.0858538,5.62119,6.00022,0.892715,4.95775,2,93,2,0,93
124,-0.269489,-0.706749,0.331909,-0.563665,6.20351,6.00022,0.892715,4.95775,2,125,2,0,125
125,0.54122,0.169371,-0.688576,0.451948,5.75882,5.5965,1.20597,4.98993,2,100,2,1,100
126,-0.059253,-0.6192,0.585685,-0.519666,6.22,0.63034,1.34266,3.96274,2,126,3,1,126
127,0.770953,0.48462,-0.323513,0.257128,4.38011,5.94513,2.28955,4.82277,2,44,3,1,44
128,0.395237,0.363342,-0.5871,0.605875,5.30109,6.2569,1.13345,4.77015,2,78,2,1,78
129,0.543551,0.640506,-0.434668,0.324605,5.83461,6.22093,1.99478,4.48673,2,104,2,1,104
130,0.76331,0.165328,0.557909,0.280646,5.3902,0.422607,1.63975,4.77906,2,82,3,0,82
131,0.76331,0.165328,0.557909,0.280646,5.32365,0.280558,2.12464,4.486,2,79,4,0,79
132,-0.286717,-0.510433,0.306474,-0.75055,5.53941,0.671336,1.25086,4.83651,2,89,2,1,89
133,-0.459683,-0.555864,0.181277,-0.668465,6.26898,0.557465,0.862961,4.65028,2,129,2,0,129
134,0.382715,0.265492,-0.616309,0.634985,4.66043,6.1192,0.969046,4.90622,2,53,3,1,53
135,0.276097,0.33294,-0.854756,0.286902,5.99828,6.27227,1.5623,4.0679,2,113,3,0,113
136,0.428764,-0.0495322,-0.773539,0.464054,5.72017,6.28049,2.26579,4.49247,2,98,3,0,98
137,-0.56688,-0.535258,0.160566,-0.605281,6.06824,0.497411,1.78821,5.26717,2,117,2,1,117
138,0.10394,-0.0202642,-0.738774,0.665582,5.85325,0.0992966,1.40666,4.40812,2,105,2,0,105
139,0.42334,0.477547,-0.615731,0.462177,5.32365,6.0756,1.85722,4.02958,2,79,5,0,79
140,0.578599,0.122616,-0.640757,0.489509,5.56008,5.57359,1.26571,5.15593,2,90,2,1,90
141,-0.286061,-0.554798,0.520721,-0.582425,5.81585,0.365215,1.34823,4.45893,2,103,2,1,103
142,0.720573,0.262068,-0.398929,0.502942,5.77796,5.96143,1.74752,5.26379,2,101,2,1,101
143,0.70435,0.287726,-0.510382,0.400769,5.5806,0.615009,1.61139,5.13855,2,91,2,0,91
144,-0.459683,-0.555864,0.181277,-0.668465,6.45764,5.91469,0.894586,4.15776,2,141,3,0,141
145,-0.428477,-0.525119,0.27714,-0.681066,5.27834,0.49994,1.48939,5.01033,2,77,2,1,77
146,0.513469,0.224957,-0.576131,0.594826,5.81585,0.0294337,0.917321,5.3929,2,103,3,0,103
147,0.259853,0.0805883,0.770301,-0.57673,6.17024,0.190457,2.07705,4.09767,2,123,4,0,123
148,0.618262,0.501991,-0.595549,0.105253,5.77796,0.5611,2.26521,4.78853,2,101,1,0,101
149,0.287172,0.425819,-0.775065,0.368082,5.68099,6.13322,1.07876,4.1783,2,96,1,1,96
150,0.374357,0.214958,-0.649709,0.625722,5.92665,0.61449,2.2039,4.69484,2,109,3,0,109
151,-0.293419,-0.73119,0.355912,-0.502586,5.32365,0.572997,1.81467,4.47782,2,79,4,1,79
152,0.364951,0.333468,-0.80887,0.318338,3.05983,5.82768,1.03419,4.34698,2,15,2,1,15
153,0.287698,0.229896,0.771207,-0.519247,6.10262,0.594228,1.41639,3.99493,2,119,4,0,119
154,-0.269489,-0.706749,0.331909,-0.563665,6.01592,5.87149,2.20356,5.1818,2,114,4,0,114
155,0.745138,0.374292,0.540804,-0.110484,6.08547,5.92668,1.19018,5.10083,2,118,3,0,118
156,-0.269489,-0.706749,0.331909,-0.563665,6.08547,0.862497,2.11051,5.21318,2,118,3,0,118
157,0.339955,0.15899,-0.420684,0.825941,5.62119,6.18353,1.56869,4.76347,2,93,4,0,93
158,-0.270546,-0.494779,0.375643,-0.735452,6.13662,0.598189,1.19824,4.74055,2,121,2,1,121
159,0.0726912,-0.110603,-0.883658,0.449034,5.81585,0.843833,2.14694,5.12877,2,103,1,0,103
160,-0.0123075,0.351501,0.697101,-0.624776,6.36471,6.10216,2.12723,5.07206,2,135,1,0,135
161,0.339683,-0.0793349,-0.388424,0.852906,5.41203,0.000697136,1.02609,5.30225,2,83,3,0,83
162,0.104892,-0.135617,0.97665,0.129465,6.13662,0.591543,0.996289,4.49496,2,121,4,0,121
163,-0.0220305,-0.698251,0.523335,-0.487936,5.45515,0.718868,1.54687,3.92354,2,85,3,1,85
164,0.0781483,0.140657,0.880377,-0.446145,5.87177,6.24825,1.64516,4.15414,2,106,4,0,106
165,0.0179052,-0.282555,0.621505,-0.730461,5.6612,6.20635,1.67337,5.19393,2,95,3,0,95
166,0.333763,-0.083647,-0.863995,0.367584,6.25274,0.514143,1.55762,4.40587,2,128,3,0,128
167,0.235439,-0.33221,-0.904399,-0.127545,6.34895,0.424747,1.1712,3.95812,2,134,4,0,134
Feature_ID,NumNeighbors,NeighborList
1,8,10,26,36,40,60,69,76,83
2,9,11,32,35,47,57,64,74,77,127
3,11,7,29,33,35,47,55,57,65,91,125,163
4,19,6,14,15,30,34,41,42,44,48,54,62,75,96,104,107,113,143,160,167
5,12,9,17,27,36,50,65,69,71,82,83,102,153
6,17,4,7,16,34,41,44,49,52,54,59,62,77,86,130,131,138,154
7,8,3,6,33,35,49,52,62,86
8,12,9,27,29,55,58,65,71,72,82,99,135,146
9,16,5,8,10,17,27,38,50,58,71,79,82,83,93,94,102,166
10,14,1,9,26,27,38,40,58,63,76,79,83,94,122,123
11,9,2,32,35,47,55,57,58,74,127
12,15,21,22,26,36,39,57,60,64,68,69,74,84,87,101,139
13,7,24,37,46,56,70,81,110
14,7,4,42,48,67,75,80,142
15,15,4,20,30,32,41,42,45,48,61,64,67,109,143,147,164
16,12,6,31,34,43,49,54,59,66,73,111,129,144
17,6,5,9,50,71,79,83
18,11,23,24,28,30,34,42,46,70,80,92,106
19,5,23,25,30,42,61
20,14,15,22,25,39,45,48,61,64,67,68,76,100,109,117
21,12,12,22,32,33,35,41,57,62,64,87,90,133
22,10,12,20,21,39,44,48,57,62,64,68
23,9,18,19,24,28,30,42,61,78,92
24,17,13,18,23,28,30,34,42,46,53,56,70,73,78,80,92,148,165
25,6,19,20,45,61,89,134
26,18,1,10,12,27,36,39,40,57,58,60,68,69,74,76,83,84,126,157
27,17,5,8,9,10,26,58,65,69,71,82,83,93,94,99,102,135,166
28,10,18,23,24,37,46,70,78,80,92,162
29,9,3,8,47,51,55,65,72,82,161
30,15,4,15,18,19,23,24,32,34,41,42,54,61,73,107,113
31,9,16,43,53,56,59,66,73,97,158
32,16,2,11,15,21,30,35,41,54,57,62,64,74,77,87,147,164
33,12,3,7,21,35,47,55,57,62,65,90,125,163
34,18,4,6,16,18,24,30,42,44,53,54,56,59,73,75,80,113,124,167
35,15,2,3,7,11,21,32,33,41,47,52,57,62,77,90,163
36,11,1,5,12,26,57,60,65,69,101,128,141
37,6,13,28,46,78,121,162
38,7,9,10,63,79,83,122,123
39,11,12,20,22,26,48,60,67,68,76,151,152
40,9,1,10,26,63,68,76,126,136,137
41,19,4,6,15,21,30,32,35,44,48,52,54,62,64,77,107,147,154,155,164
42,15,4,14,15,18,19,23,24,30,34,48,61,67,75,80,106
43,7,16,31,56,73,81,105,144
44,14,4,6,22,34,41,48,49,54,59,62,75,96,104,167
45,6,15,20,25,61,76,117
46,15,13,18,24,28,37,53,56,70,78,80,92,116,156,162,165
47,11,2,3,11,29,33,35,55,57,65,108,161
48,18,4,14,15,20,22,39,41,42,44,61,62,64,67,75,85,142,151,155
49,12,6,7,16,44,52,59,62,66,86,103,119,129
50,8,5,9,17,51,71,82,120,153
51,5,29,50,72,82,114
52,9,6,7,35,41,49,62,77,98,131
53,10,24,31,34,46,56,59,70,80,88,150
54,16,4,6,16,30,32,34,41,44,73,77,107,112,113,130,154,159
55,15,3,8,11,29,33,47,57,58,65,69,72,74,108,145,146
56,16,13,24,31,34,43,46,53,59,70,73,81,105,118,132,150,165
57,21,2,3,11,12,21,22,26,32,33,35,36,47,55,58,65,69,74,87,101,139,141
58,14,8,9,10,11,26,27,55,57,65,69,71,72,74,166
59,14,6,16,31,34,44,49,53,56,66,73,75,80,119,124
60,8,1,12,26,36,39,76,95,128
61,12,15,19,20,23,25,30,42,45,48,67,89,134
62,19,4,6,7,21,22,32,33,35,41,44,48,49,52,64,90,98,131,133,138
63,3,10,38,40
64,19,2,12,15,20,21,22,32,41,48,62,68,74,87,100,109,139,147,155,164
65,16,3,5,8,27,29,33,36,47,55,57,58,69,82,135,146,161
66,7,16,31,49,59,97,103,158
67,9,14,15,20,39,42,48,61,134,151
68,13,12,20,22,26,39,40,64,74,76,84,100,136,157
69,11,1,5,12,26,27,36,55,57,58,65,83
70,9,13,18,24,28,46,53,56,80,88
71,12,5,8,9,17,27,50,58,72,82,102,140,153
72,8,8,29,51,55,58,71,82,114
73,11,16,24,30,31,34,43,54,56,59,105,144
74,15,2,11,12,26,32,55,57,58,64,68,84,87,127,139,157
75,10,4,14,34,42,44,48,59,80,104,167
76,14,1,10,20,26,39,40,45,60,68,115,117,136,137,149
77,8,2,6,32,35,41,52,54,154
78,8,23,24,28,37,46,92,156,162
79,6,9,10,17,38,83,122
80,13,14,18,24,28,34,42,46,53,59,70,75,88,106
81,3,13,43,56
82,14,5,8,9,27,29,50,51,65,71,72,102,114,140,153
83,12,1,5,9,10,17,26,27,38,69,79,94,122
84,4,12,26,68,74
85,1,48
86,3,6,7,49
87,8,12,21,32,57,64,74,101,139
88,3,53,70,80
89,2,25,61
90,4,21,33,35,62
91,1,3
92,6,18,23,24,28,46,78
93,2,9,27
94,4,9,10,27,83
95,1,60
96,3,4,44,104
97,2,31,66
98,3,52,62,131
99,2,8,27
100,3,20,64,68
101,4,12,36,57,87
102,5,5,9,27,71,82
103,3,49,66,119
104,4,4,44,75,96
105,3,43,56,73
106,3,18,42,80
107,4,4,30,41,54
108,3,47,55,145
109,3,15,20,64
110,1,13
111,1,16
112,2,54,130
113,4,4,30,34,54
114,3,51,72,82
115,1,76
116,2,46,156
117,3,20,45,76
118,3,56,132,150
119,3,49,59,103
120,1,50
121,1,37
122,4,10,38,79,83
123,2,10,38
124,2,34,59
125,2,3,33
126,3,26,40,157
127,3,2,11,74
128,2,36,60
129,2,16,49
130,3,6,54,112
131,4,6,52,62,98
132,2,56,118
133,2,21,62
134,3,25,61,67
135,3,8,27,65
136,3,40,68,76
137,2,40,76
138,2,6,62
139,5,12,57,64,74,87
140,2,71,82
141,2,36,57
142,2,14,48
143,2,4,15
144,3,16,43,73
145,2,55,108
146,3,8,55,65
147,4,15,32,41,64
148,1,24
149,1,76
150,3,53,56,118
151,4,39,48,67,152
152,2,39,151
153,4,5,50,71,82
154,4,6,41,54,77
155,3,41,48,64
156,3,46,78,116
157,4,26,68,74,126
158,2,31,66
159,1,54
160,1,4
161,3,29,47,65
162,4,28,37,46,78
163,3,3,33,35
164,4,15,32,41,64
165,3,24,46,56
166,3,9,27,58
167,4,4,34,44,75
Feature_ID,NumNeighbors,SharedSurfaceAreaList
1,8,289,289,63,7,333,235,72,391
2,9,360,369,292,162,1,114,144,14,52
3,11,9,75,560,10,66,9,82,336,118,16,12
4,19,22,41,158,257,137,170,301,360,503,71,94,173,171,170,114,55,48,202,3
5,12,36,281,146,2,67,77,212,106,196,215,26,102
6,17,22,148,233,6,121,393,359,305,315,27,319,157,42,3,1,17,121
7,8,9,148,10,48,245,228,136,36
8,12,59,294,29,262,172,123,175,370,190,120,89,29
9,16,36,59,242,93,321,7,2,101,338,3,17,280,57,45,86,64
10,14,289,242,426,145,410,234,36,248,25,4,531,23,38,143
11,9,360,3,3,244,438,115,276,408,13
12,15,12,232,150,275,212,351,247,78,285,3,47,11,84,66,64
13,7,68,19,331,440,16,10,57
14,7,41,387,381,155,57,3,138
15,15,158,188,324,129,263,61,1,175,402,326,33,41,104,3,13
16,12,233,168,36,106,148,484,243,113,308,97,100,95
17,6,281,93,199,28,335,319
18,11,96,285,360,58,21,482,58,63,456,69,1
19,5,286,106,6,229,154
20,14,188,6,21,261,376,166,230,276,167,339,181,121,101,10
21,12,12,175,159,241,194,28,565,412,162,5,21,187
22,10,232,6,175,185,1,462,121,159,111,31
23,9,96,286,272,31,58,215,1,346,17
24,17,68,285,272,2,471,310,2,606,29,278,10,224,60,41,10,158,49
25,6,106,21,186,393,99,5
26,18,289,426,150,201,104,47,359,2,339,78,350,103,197,44,8,53,130,119
27,17,146,294,321,145,201,445,65,296,8,304,324,97,53,78,12,54,41
28,10,360,31,2,50,200,204,73,2,142,33
29,9,75,29,45,147,54,437,66,234,48
30,15,257,324,58,6,58,471,28,209,129,310,430,167,111,28,35
31,9,168,135,121,188,397,351,26,53,37
32,16,369,3,129,159,28,370,368,8,78,15,440,33,275,1,165,8
33,12,560,10,241,394,98,41,285,26,1,16,137,124
34,18,137,6,36,21,310,209,75,234,126,96,43,429,154,179,238,29,73,107
35,15,292,10,48,3,194,370,394,54,116,372,54,209,156,152,17
36,11,63,2,275,104,283,116,57,573,1,29,63
37,6,19,50,280,317,109,45
38,7,7,410,109,198,91,102,3
39,11,212,261,185,47,157,361,28,166,82,71,25
40,9,7,234,359,16,214,438,82,137,53
41,19,170,121,263,28,129,368,54,1,31,22,177,136,80,272,17,1,26,53,89
42,15,301,387,61,482,229,215,2,310,75,14,336,105,286,134,94
43,7,106,135,353,327,160,72,21
44,14,360,393,1,234,1,5,78,9,178,200,110,14,8,73
45,6,1,376,186,68,286,193
46,15,331,58,606,200,280,13,55,339,239,32,2,117,111,1,100
47,11,162,66,244,45,98,116,401,26,30,3,4
48,18,503,381,175,166,462,157,31,14,5,1,184,295,300,27,218,6,24,6
49,12,359,245,148,78,10,234,1,146,150,148,183,33
50,8,67,2,199,186,276,283,156,37
51,5,147,186,83,437,44
52,9,305,228,372,22,10,195,40,43,11
