170
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,FPhases,NumCells,NumNeighbors,SurfaceFeatures,Volumes
33,-0.17256,0.141248,-0.156013,-0.962254,20.6595,5.75797,0.449777,0.846681,1,4617,22,1,4617
34,0.170373,-0.201698,-0.0274481,-0.964125,22.0978,2.30067,0.534385,4.03944,1,5650,20,1,5650
35,-0.172903,-0.0302462,-0.156323,-0.971984,15.5586,0.332643,0.352885,6.26947,1,1972,7,1,1972
36,0.211692,0.14027,0.270686,-0.928569,16.7916,3.44314,0.513518,2.27275,1,2479,8,1,2479
37,0.172288,0.0301387,0.241349,0.954546,15.1592,0.420831,0.351618,0.0744724,1,1824,10,1,1824
38,0.829082,0.118845,0.249712,-0.485945,21.5265,5.69401,0.573441,0.825194,1,5223,20,0,5223
39,0.0411431,0.308265,-0.322821,-0.893905,18.0184,4.92627,0.632486,2.05004,1,3063,12,1,3063
40,0.358222,-0.0493687,0.266479,0.893437,18.079,0.152908,0.739983,0.426815,1,3094,16,1,3094
41,-0.298188,0.224743,-0.154486,-0.914718,18.7147,5.80463,0.765336,0.813174,1,3432,14,1,3432
42,0.0415546,-0.115409,0.314085,-0.941438,11.5892,1.5944,0.245943,4.04476,1,815,6,1,815
43,0.337136,0.0970631,0.268898,-0.897002,17.508,3.13067,0.716915,2.57002,1,2810,9,1,2810
44,0.336615,0.307991,0.0151894,-0.88972,17.8342,3.86554,0.947562,2.3835,1,2970,11,1,2970
45,-0.087389,-0.030376,-0.0707386,-0.993195,16.3583,0.405634,0.185301,6.01976,1,2292,12,1,2292
46,0.295141,0.0548355,0.311481,-0.90159,18.9463,2.99265,0.609788,2.62525,1,3561,16,1,3561
47,0.296679,0.182749,0.142935,-0.926366,14.9911,3.54059,0.711829,2.43642,1,1764,10,1,1764
48,-0.172471,0.0983386,-0.198769,-0.959726,16.6182,5.96921,0.399729,0.722424,1,2403,5,1,2403
49,0.337696,0.181927,0.184643,-0.90486,18.6618,3.43445,0.787346,2.44615,1,3403,12,1,3403
50,0.127742,-0.0302555,0.187283,-0.973495,19.7978,2.71897,0.263313,3.18409,1,4063,18,1,4063
51,-0.340528,-0.199589,0.100119,-0.913335,16.207,0.420965,0.811501,5.64385,1,2229,9,1,2229
52,0.25199,0.307754,-0.23792,-0.886105,15.7534,4.2886,0.818143,2.51921,1,2047,10,1,2047
53,0.210791,-0.0722307,0.354296,-0.908198,18.6874,2.43952,0.44942,3.09977,1,3417,8,1,3417
54,-0.130131,-0.159287,0.0154719,-0.978496,17.8801,0.869991,0.414328,5.38157,1,2993,11,1,2993
55,0.253376,-0.157119,-0.281644,-0.912026,17.9929,2.88604,0.605481,3.99618,1,3050,14,1,3050
56,-0.172686,0.184241,0.0583222,-0.965833,16.3607,5.40511,0.510564,0.757448,1,2293,12,1,2293
57,0.169758,0.226232,-0.155509,-0.946477,17.6562,4.2315,0.573508,2.37738,1,2882,10,1,2882
58,0.253321,0.182162,0.269693,-0.910995,19.3678,3.4772,0.63463,2.23034,1,3804,11,1,3804
59,0.0416665,-0.286881,-0.0701848,-0.954483,17.1929,1.78843,0.588226,4.64156,1,2661,13,1,2661
60,0.255615,0.055442,0.143766,-0.95442,16.6871,3.20567,0.529274,2.7785,1,2433,11,1,2433
61,-0.21586,0.0556445,-0.0704403,-0.972289,15.2254,6.10322,0.44961,0.32461,1,1848,15,1,1848
62,-0.0867388,-0.158571,0.229439,-0.956394,15.8172,0.834808,0.363486,4.97748,1,2072,12,1,2072
63,-0.214676,-0.243636,-0.0273432,-0.945414,19.9236,0.877417,0.661434,5.4636,1,4141,14,1,4141
64,-0.0439657,0.269709,0.0582547,-0.960172,16.5604,4.81338,0.553579,1.34861,1,2378,7,1,2378
65,-0.130067,0.141646,0.101424,-0.97608,20.0258,5.35166,0.38702,0.72445,1,4205,16,1,4205
66,0.211222,0.182427,-0.281992,-0.917925,15.7713,4.15203,0.565704,2.72727,1,2054,6,1,2054
67,-0.086448,-0.328695,-0.027313,-0.940075,21.4271,1.34266,0.693563,4.99861,1,5151,14,1,5151
68,-0.171632,-0.285793,-0.112547,-0.936054,17.537,1.14963,0.679751,5.37287,1,2824,12,1,2824
69,-0.129125,-0.158057,0.271362,-0.940589,19.3168,0.604927,0.411081,5.11651,1,3774,15,1,3774
70,-0.129158,0.268692,-0.155359,-0.941799,17.697,5.32396,0.605451,1.2862,1,2902,15,1,2902
71,0.829082,0.118845,0.249712,-0.485945,17.6848,0.80389,0.297903,6.06127,1,2896,14,0,2896
72,-0.336894,-0.197459,-0.320688,-0.862944,18.2507,0.885953,0.802341,6.10884,1,3183,8,1,3183
73,0.213729,0.0556773,0.0154614,-0.975183,17.5184,3.38058,0.445396,2.8709,1,2815,11,1,2815
74,-0.00113292,-0.116629,0.0155176,-0.993054,19.7129,1.54546,0.233802,4.70648,1,4011,10,1,4011
75,0.126038,0.182067,0.354321,-0.908528,14.9769,3.73502,0.446574,1.80446,1,1759,6,1,1759
76,-0.0861765,0.352812,-0.112286,-0.924926,14.0397,5.07276,0.743367,1.45204,1,1449,6,1,1449
77,-0.0440331,0.0555923,-0.241998,-0.967681,14.7141,5.62733,0.141956,1.14596,1,1668,11,1,1668
78,0.0418489,-0.202182,-0.0704919,-0.975911,16.5068,1.84701,0.415926,4.58039,1,2355,9,1,2355
79,0.128147,0.0127417,-0.0706807,-0.989151,16.9127,3.31203,0.258276,3.11382,1,2533,7,1,2533
80,0.254777,0.140559,0.185944,-0.938486,19.6439,3.45014,0.590499,2.44185,1,3969,18,1,3969
81,0.126196,0.352043,-0.154478,-0.914482,21.5499,4.53554,0.766589,2.08234,1,5240,15,1,5240
82,0.084141,-0.285808,0.185861,-0.936317,16.877,1.66115,0.60506,4.23013,1,2517,13,1,2517
83,-0.0865076,-0.286228,0.14344,-0.943406,16.4647,1.1264,0.607321,4.855,1,2337,5,1,2337
84,0.739285,0.269405,0.21964,-0.576747,5.98053,2.84928,1.53263,3.6617,2,112,5,0,112
85,0.624563,0.330181,-0.0815821,-0.703026,6.03346,3.73236,1.73803,3.09195,2,115,4,0,115
86,0.734253,0.180372,-0.173009,-0.631194,5.89018,3.65001,1.71462,3.16824,2,107,1,1,107
87,0.509414,0.0882331,-0.380282,-0.766875,4.9628,3.77345,1.08668,3.43044,2,64,2,1,64
88,0.727602,-0.0321234,-0.0215247,-0.684909,5.41203,3.74343,1.56899,2.77081,2,83,5,0,83
89,0.366738,-0.289986,-0.03484,-0.883288,6.36471,3.46094,2.2226,2.78235,2,135,1,0,135
90,0.637052,-0.274015,-0.0818828,-0.715804,5.23224,2.92829,1.53879,3.92333,2,75,1,0,75
91,0.493846,-0.0015688,0.309528,-0.812592,6.20351,3.38173,1.36452,3.19328,2,125,2,0,125
92,0.548335,0.180158,-0.112224,-0.808875,5.70065,3.5969,1.23052,2.96201,2,97,1,1,97
93,0.637052,-0.274015,-0.0818828,-0.715804,6.17024,2.67825,1.01872,2.8078,2,123,2,0,123
94,0.466999,0.0586217,0.249647,-0.846258,4.91056,2.9796,0.980085,2.72985,2,62,4,1,62
95,-0.345592,-0.313907,0.089116,-0.879822,5.77796,2.45206,1.05639,3.31868,2,101,3,0,101
96,0.637052,-0.274015,-0.0818828,-0.715804,5.81585,3.79369,1.11367,3.34191,2,103,3,0,103
97,0.567629,-0.566639,0.337485,-0.492769,6.03346,2.302,1.03508,3.7552,2,115,4,0,115
98,0.756647,-0.2739,-0.0213327,-0.593303,4.31271,2.83022,1.87033,3.52485,2,42,3,1,42
99,0.730698,0.298773,-0.231413,-0.568562,5.62119,3.91628,1.81973,3.13999,2,93,2,1,93
100,0.493846,-0.0015688,0.309528,-0.812592,6.03346,3.12718,1.81135,2.42827,2,115,3,0,115
101,0.846907,-0.00156547,-0.291161,-0.44494,6.15347,3.71919,2.02029,3.72289,2,122,2,1,122
102,0.713554,0.0582098,0.4272,-0.552225,5.73956,2.56456,1.59589,2.40176,2,99,3,1,99
103,0.703834,-0.193343,0.349379,-0.587512,5.85325,3.70264,0.943274,3.03646,2,105,2,0,105
104,0.719841,-0.12238,-0.293103,-0.617205,5.81585,3.41655,1.63714,3.75335,2,103,4,1,103
105,0.589904,-0.673588,0.109558,-0.431613,6.18692,2.69374,1.08327,2.69981,2,124,3,0,124
106,0.702111,0.208759,-0.321651,-0.6,6.26898,3.17845,1.92147,2.43165,2,129,4,0,129
107,0.528875,0.118875,-0.292234,-0.787883,3.7675,3.71787,1.1458,3.27568,2,28,2,1,28
108,0.637052,-0.274015,-0.0818828,-0.715804,5.3682,3.40059,1.14176,3.5183,2,81,2,0,81
109,0.637052,-0.274015,-0.0818828,-0.715804,5.83461,3.46127,2.26036,3.06302,2,104,3,0,104
110,0.637052,-0.274015,-0.0818828,-0.715804,5.47646,3.40173,1.50476,2.77362,2,86,3,0,86
111,0.589904,-0.673588,0.109558,-0.431613,6.28514,3.17749,1.10735,3.29904,2,130,3,0,130
112,0.637052,-0.274015,-0.0818828,-0.715804,6.59221,3.51542,1.12663,2.28707,2,150,3,0,150
113,0.302849,-0.259366,0.543084,-0.738967,5.85325,3.04073,0.823943,3.87954,2,105,4,0,105
114,0.637052,-0.274015,-0.0818828,-0.715804,5.85325,2.93295,0.876596,3.66325,2,105,3,0,105
115,0.169534,0.0940774,0.348838,-0.916908,5.47646,3.50486,2.03765,2.8595,2,86,4,0,86
116,0.365828,0.354846,-0.0506387,-0.858889,5.79696,3.97064,1.06956,2.43032,2,102,3,1,102
117,0.630004,-0.00156183,0.427983,-0.648015,5.6612,2.5508,1.77902,3.60879,2,95,2,0,95
118,0.852154,0.119609,-0.0516578,-0.506812,6.13662,3.38262,2.07253,3.10372,2,121,5,1,121
119,0.51496,-0.0015789,0.190495,-0.835779,5.81585,2.91443,1.08193,2.92056,2,103,3,1,103
120,0.880875,-0.0316014,0.219098,-0.418398,6.23642,2.62334,2.15781,2.69506,2,127,2,1,127
121,0.721403,-0.00157652,0.31106,-0.618722,5.49761,2.67357,1.61166,2.67794,2,87,3,0,87
122,-0.21396,-0.118975,-0.204428,-0.947774,5.47646,2.77507,1.47437,3.23648,2,86,4,0,86
123,0.686652,0.120171,0.130739,-0.704965,2.9173,3.13148,1.54266,2.78497,2,13,1,1,13
124,0.725222,-0.213313,-0.202812,-0.622428,5.16152,3.17052,1.71419,3.74265,2,72,3,1,72
125,0.624563,0.330181,-0.0815821,-0.703026,6.23642,2.77447,1.03302,2.78082,2,127,2,0,127
126,0.274937,0.0832108,-0.362784,0.886495,6.33312,2.77958,1.62813,3.12047,2,133,4,0,133
127,0.727602,-0.0321234,-0.0215247,-0.684909,5.92665,2.69261,1.5624,3.22097,2,109,2,0,109
128,0.739285,0.269405,0.21964,-0.576747,5.62119,3.95611,2.00918,3.6041,2,93,4,0,93
129,0.745373,-0.123273,0.130659,-0.641989,4.8026,2.77691,1.71283,3.10471,2,58,2,1,58
130,-0.169861,-0.372368,-0.0756252,-0.909269,6.65029,3.76809,1.27558,3.67289,2,154,4,0,154
131,0.366738,-0.289986,-0.03484,-0.883288,5.85325,3.83648,1.59475,3.50304,2,105,1,0,105
132,0.681997,0.120011,-0.173429,-0.700285,5.30109,3.55855,1.52983,3.21018,2,78,2,1,78
133,0.792538,-0.00155473,-0.40832,-0.452941,5.3682,2.84041,1.28855,2.64428,2,81,4,0,81
134,0.581559,0.119683,0.19084,-0.781694,6.22,3.1051,1.27141,2.69918,2,126,4,0,126
135,-0.299486,0.0947022,-0.0335093,-0.948798,5.87177,2.68558,2.03651,2.47743,2,106,5,0,106
136,0.451509,0.327889,0.0387848,-0.828929,5.53941,3.72294,1.18396,2.46674,2,89,1,1,89
137,0.582063,0.0893801,-0.203301,-0.782229,5.6612,3.54823,1.25936,3.2435,2,95,2,1,95
138,0.624625,-0.591289,0.38571,-0.33384,6.06824,2.85686,1.26518,3.70473,2,117,2,0,117
139,0.0426289,-0.0766024,0.223933,-0.970654,5.77796,2.98925,2.31556,2.79558,2,101,6,0,101
140,0.896778,-0.0920719,-0.0212679,-0.432272,5.81585,3.08844,2.24641,3.29306,2,103,3,1,103
141,0.845179,0.298301,0.00884529,-0.443408,5.72017,2.52479,0.965517,3.3286,2,98,4,0,98
142,0.668967,-0.0318655,0.281499,-0.687187,5.45515,2.70521,1.46768,2.8004,2,85,3,1,85
143,-0.0854236,-0.246185,0.26456,-0.928495,6.10262,2.47537,1.15744,3.64317,2,119,3,0,119
144,-0.0854236,-0.246185,0.26456,-0.928495,6.06824,3.9227,1.64394,3.34468,2,117,4,0,117
145,0.53603,-0.0317518,0.280498,-0.795603,5.77796,2.74347,1.13368,2.86181,2,101,1,1,101
146,0.643643,-0.430078,0.161154,-0.612197,6.48802,2.54663,1.46876,3.7935,2,143,1,0,143
147,-0.345592,-0.313907,0.089116,-0.879822,5.18531,3.55809,1.29181,2.62713,2,73,3,0,73
148,0.597734,0.0588037,0.310799,-0.736654,5.77796,3.14988,1.11127,3.04069,2,101,3,0,101
149,0.255688,-0.20412,0.0945454,-0.940223,6.11966,2.40471,1.90796,2.62929,2,120,3,0,120
150,0.867414,0.0587707,-0.172135,-0.46315,5.27834,3.56508,2.10799,3.42978,2,77,1,1,77
151,0.637052,-0.274015,-0.0818828,-0.715804,5.99828,3.88322,2.14215,3.26355,2,113,2,0,113
152,0.637052,-0.274015,-0.0818828,-0.715804,5.96268,3.87327,1.82993,3.87719,2,111,2,0,111
153,0.89457,0.0888699,-0.0815502,-0.430344,5.41203,3.42789,2.23484,3.22985,2,83,2,1,83
154,0.0423233,0.350195,0.00920638,-0.935675,6.11966,3.76576,1.10961,2.42638,2,120,4,0,120
155,0.0423402,0.0944837,-0.331925,-0.937607,6.01592,2.97854,1.03676,3.3538,2,114,4,0,114
156,0.370893,-0.334619,-0.0269782,-0.865876,6.03346,3.38268,1.45024,3.20342,2,115,4,0,115
157,0.725134,-0.338941,0.41063,-0.436672,5.62119,3.72761,1.41744,3.26372,2,93,4,0,93
158,0.918171,0.0285236,-0.021217,-0.394586,3.7675,3.22637,2.32912,3.16426,2,28,1,1,28
159,0.8365,0.239757,0.0088982,-0.492652,5.08882,3.40267,2.11114,2.8444,2,69,2,1,69
160,0.703834,-0.193343,0.349379,-0.587512,6.36471,2.55543,1.36312,2.56038,2,135,5,0,135
161,0.397287,-0.187445,-0.0572198,-0.896523,6.10262,2.63629,2.05466,2.63996,2,119,2,0,119
162,0.429372,0.148557,-0.201316,-0.86778,5.81585,3.2189,1.06133,3.82643,2,103,3,0,103
163,0.211735,-0.761752,0.324135,-0.51946,5.45515,3.3047,2.2998,2.64117,2,85,4,0,85
164,0.637052,-0.274015,-0.0818828,-0.715804,6.20351,3.12889,1.63171,3.21713,2,125,2,0,125
165,0.834617,-0.0314578,0.337692,-0.434038,5.45515,2.44272,1.97703,2.51807,2,85,2,1,85
166,0.572802,-0.442449,0.428432,-0.54091,5.85325,2.78638,2.06916,3.57977,2,105,1,0,105
167,-0.371091,0.162693,-0.0898497,-0.909807,6.57753,3.80434,1.62678,2.40159,2,149,3,0,149
168,0.863005,-0.270523,-0.140609,-0.402826,4.88402,3.17366,2.26,3.78119,2,61,2,1,61
169,0.740114,-0.146081,0.428841,-0.496978,6.18692,2.51196,0.973,3.85007,2,124,4,0,124
170,0.637052,-0.274015,-0.0818828,-0.715804,6.30121,3.10919,1.62323,2.52146,2,131,2,0,131
Feature_ID,NumNeighbors,NeighborList
1,6,8,30,31,48,53,159
2,12,7,8,10,17,20,21,24,30,31,32,68,105
3,15,6,11,19,27,34,40,45,55,63,75,77,88,115,119,149
4,14,12,21,24,26,33,38,41,56,68,70,82,113,141,164
5,11,21,26,36,38,52,56,76,81,82,97,99
6,15,3,12,16,25,39,40,45,55,63,77,119,149,153,155,166
7,18,2,10,13,17,18,20,21,24,32,33,41,47,50,59,69,85,89,128
8,17,1,2,10,13,20,30,31,41,44,48,53,69,100,105,109,133,160
9,12,22,37,50,54,60,61,62,94,114,118,139,157
10,7,2,7,8,17,20,30,44
11,11,3,19,27,34,55,63,65,67,72,80,88
12,12,4,6,14,16,38,39,63,70,73,82,117,155
13,24,7,8,17,20,37,44,46,50,53,57,61,66,69,74,85,96,100,106,133,146,154,160,163,170
14,9,12,18,39,43,62,70,71,98,169
15,3,67,72,81
16,16,6,12,25,28,33,34,38,39,45,52,55,63,65,73,121,155
17,13,2,7,10,13,20,37,44,47,50,61,91,102,154
18,15,7,14,33,50,59,60,62,69,70,71,95,98,130,134,169
19,12,3,11,27,34,40,49,58,64,75,80,83,162
20,18,2,7,8,10,13,17,31,32,41,44,68,69,85,105,109,133,144,160
21,15,2,4,5,7,24,26,32,33,38,41,47,56,59,97,128
22,8,9,43,50,59,61,62,101,107
23,9,29,34,36,65,67,78,80,84,148
24,12,2,4,7,21,26,32,41,68,76,82,127,141
25,10,6,16,28,39,42,43,45,73,77,116
26,10,4,5,21,24,41,56,76,82,97,99
27,14,3,11,19,29,34,49,51,64,72,79,80,111,165,167
28,7,16,25,42,43,45,73,116
29,13,23,27,34,49,51,64,78,79,80,104,124,142,156
30,7,1,2,8,10,44,48,53
31,8,1,2,8,20,32,68,144,159
32,9,2,7,20,21,24,31,41,68,144
33,22,4,7,16,18,21,38,41,47,52,56,59,69,70,71,73,113,126,128,131,134,135,151
34,20,3,11,16,19,23,27,29,35,40,45,49,55,65,67,80,84,88,111,138,148
35,7,34,40,42,45,49,58,77
36,8,5,23,52,56,65,67,81,112
37,10,9,13,17,44,54,57,61,102,154,157
38,20,4,5,12,16,21,33,39,52,56,63,65,70,71,73,81,82,117,122,135,143
39,12,6,12,14,16,25,38,43,63,70,71,73,155
40,16,3,6,19,34,35,45,49,55,58,75,77,110,115,119,137,168
41,14,4,7,8,20,21,24,26,32,33,68,69,70,113,164
42,6,25,28,35,45,77,116
43,9,14,22,25,28,39,59,62,71,73
44,11,8,10,13,17,20,30,37,53,57,154,170
45,12,3,6,16,25,28,34,35,40,42,55,77,90
46,16,13,50,54,57,60,61,69,74,93,94,96,123,132,139,147,163
47,10,7,17,21,33,50,59,61,71,126,128
48,5,1,8,30,53,66
49,12,19,27,29,34,35,40,58,64,79,83,138,142
50,18,7,9,13,17,18,22,46,47,54,59,60,61,62,69,118,130,139,147
51,9,27,29,72,78,79,80,145,165,167
52,10,5,16,33,36,38,56,63,65,81,143
53,8,1,8,13,30,44,48,57,66
54,11,9,37,46,50,57,60,61,94,118,139,157
55,14,3,6,11,16,34,40,45,63,65,77,88,121,122,149
56,12,4,5,21,26,33,36,38,52,81,82,97,143
57,10,13,37,44,46,53,54,61,66,74,120
58,11,19,35,40,49,64,75,83,87,110,162,168
59,13,7,18,21,22,33,43,47,50,62,71,73,126,130
60,11,9,18,46,50,54,62,69,94,118,129,139
61,15,9,13,17,22,37,46,47,50,54,57,91,102,114,139,157
62,12,9,14,18,22,43,50,59,60,71,92,98,129
63,14,3,6,11,12,16,38,39,52,55,65,67,81,82,122
64,7,19,27,29,49,58,79,83
65,16,11,16,23,34,36,38,52,55,63,67,80,81,88,121,122,148
66,6,13,48,53,57,74,106
67,14,11,15,23,34,36,63,65,72,80,81,103,112,125,140
68,12,2,4,20,24,31,32,41,76,82,127,141,144
69,15,7,8,13,18,20,33,41,46,50,60,70,85,130,134,160
70,15,4,12,14,18,33,38,39,41,69,71,95,113,134,135,169
71,14,14,18,33,38,39,43,47,59,62,70,73,126,135,152
72,8,11,15,27,51,67,78,80,167
73,11,12,16,25,28,33,38,39,43,59,71,151
74,10,13,46,57,66,96,106,120,132,136,163
75,6,3,19,40,58,137,162
76,6,5,24,26,68,81,82
77,11,3,6,25,35,40,42,45,55,115,153,158
78,9,23,29,51,72,79,80,86,124,150
79,7,27,29,49,51,64,78,142
80,18,11,19,23,27,29,34,51,65,67,72,78,84,104,108,111,124,140,156
81,15,5,15,36,38,52,56,63,65,67,76,82,103,112,125,161
82,13,4,5,12,24,26,38,56,63,68,76,81,141,161
83,5,19,49,58,64,87
84,5,23,34,80,108,156
85,4,7,13,20,69
86,1,78
87,2,58,83
88,5,3,11,34,55,65
89,1,7
90,1,45
91,2,17,61
92,1,62
93,2,46,147
94,4,9,46,54,60
95,3,18,70,169
96,3,13,46,74
97,4,5,21,26,56
98,3,14,18,62
99,2,5,26
100,3,8,13,133
101,2,22,107
102,3,17,37,61
103,2,67,81
104,4,29,80,140,156
105,3,2,8,20
106,4,13,66,74,163
107,2,22,101
108,2,80,84
109,3,8,20,160
110,3,40,58,115
111,3,27,34,80
112,3,36,67,81
113,4,4,33,41,70
114,3,9,61,118
115,4,3,40,77,110
116,3,25,28,42
117,2,12,38
118,5,9,50,54,60,114
119,3,3,6,40
120,2,57,74
121,3,16,55,65
122,4,38,55,63,65
123,1,46
124,3,29,78,80
125,2,67,81
126,4,33,47,59,71
127,2,24,68
128,4,7,21,33,47
129,2,60,62
130,4,18,50,59,69
131,1,33
132,2,46,74
133,4,8,13,20,100
134,4,18,33,69,70
135,5,33,38,70,71,152
136,1,74
137,2,40,75
138,2,34,49
139,6,9,46,50,54,60,61
140,3,67,80,104
141,4,4,24,68,82
142,3,29,49,79
143,3,38,52,56
144,4,20,31,32,68
145,1,51
146,1,13
147,3,46,50,93
148,3,23,34,65
149,3,3,6,55
150,1,78
151,2,33,73
152,2,71,135
153,2,6,77
154,4,13,17,37,44
155,4,6,12,16,39
156,4,29,80,84,104
157,4,9,37,54,61
158,1,77
159,2,1,31
160,5,8,13,20,69,109
161,2,81,82
162,3,19,58,75
163,4,13,46,74,106
164,2,4,41
165,2,27,51
166,1,6
167,3,27,51,72
168,2,40,58
169,4,14,18,70,95
170,2,13,44
Feature_ID,NumNeighbors,SharedSurfaceAreaList
1,6,407,32,303,343,138,120
2,12,453,55,326,11,249,11,22,18,81,241,1,65
3,15,469,285,512,1,212,437,4,367,35,6,97,4,27,45,78
4,14,28,15,92,49,86,211,285,9,180,203,449,17,72,145
5,11,117,303,204,1,54,339,125,393,135,28,166
6,15,469,101,90,154,330,32,10,196,294,200,67,47,41,108,150
7,18,453,25,5,362,14,429,498,87,180,224,192,291,210,24,197,36,206,30
8,17,407,55,68,338,645,328,108,7,131,10,405,34,24,4,18,31,23
9,12,203,12,227,241,52,232,82,2,145,170,4,33
10,7,326,25,68,202,124,308,279
11,11,285,6,43,175,112,140,120,370,22,260,3
12,12,28,101,32,72,322,339,374,198,18,20,121,5
13,24,5,338,223,149,45,332,273,194,252,280,20,208,380,203,16,6,131,40,63,274,36,23,114,17
14,9,32,128,325,56,59,210,156,87,15
15,3,472,263,132
16,16,90,72,262,113,123,4,293,115,389,186,179,20,298,448,20,40
17,13,11,362,202,223,162,195,176,59,127,227,241,2,71
18,15,14,128,109,19,79,285,266,490,147,211,42,3,62,45,65
19,12,512,6,517,236,280,105,216,242,519,20,68,95
20,18,249,429,645,124,149,162,304,44,310,11,166,80,52,163,159,25,9,42
21,15,11,15,117,498,243,260,14,472,26,118,180,445,6,12,2
22,8,203,95,114,170,5,56,152,38
23,9,182,196,262,247,178,1,201,37,21
24,12,22,92,87,243,404,317,100,290,128,22,51,11
25,10,154,262,119,90,79,1,102,4,143,76
26,10,49,303,260,404,5,69,81,100,100,26
27,14,1,43,517,55,181,14,303,124,96,132,288,42,135,3
28,7,113,119,35,99,42,219,9
29,13,182,55,309,232,38,1,355,276,244,91,3,86,126
30,7,32,18,328,308,186,124,107
31,8,303,81,108,304,24,316,69,5
32,9,241,180,44,14,317,24,69,104,36
33,22,86,224,123,109,472,367,174,95,24,112,143,82,100,332,196,111,73,19,204,98,23,43
34,20,212,175,4,236,196,181,309,75,35,74,484,542,387,1,219,15,44,64,88,46
35,7,75,94,127,203,70,323,81
36,8,204,262,316,21,108,185,143,3
37,10,12,45,195,105,167,316,276,7,77,28
38,20,211,1,322,293,26,367,31,201,221,402,21,273,88,129,61,210,37,1,58,3
