       -0.0019977594227317,       0.0000000019088786,       0.0000000003239155,       0.0000000019088786,      -0.0000000559677714,      -0.0000000025761402,       0.0000000003239155,      -0.0000000025761402,       0.0011422575454365
       -0.0019977776363325,       0.0000000059693326,       0.0000000010127822,       0.0000000059693326,      -0.0000000428109651,      -0.0000000029580199,       0.0000000010127822,      -0.0000000029580199,       0.0011422674098051
       -0.0019978139090350,       0.0000000096607500,       0.0000000022769475,       0.0000000096607500,      -0.0000000172742802,      -0.0000000015977753,       0.0000000022769475,      -0.0000000015977753,       0.0011422869175509
       -0.0019978661690560,       0.0000000132059593,       0.0000000031590434,       0.0000000132059593,       0.0000000191006311,      -0.0000000029574956,       0.0000000031590434,      -0.0000000029574956,       0.0011423149789407
       -0.0019979324939851,       0.0000000158425797,       0.0000000050225285,       0.0000000158425797,       0.0000000637234088,       0.0000000003609635,       0.0000000050225285,       0.0000000003609635,       0.0011423500818944
       -0.0019980071384895,       0.0000000173076047,       0.0000000061698605,       0.0000000173076047,       0.0000001129037707,      -0.0000000014441215,       0.0000000061698605,      -0.0000000014441215,       0.0011423899272912
       -0.0019980847635719,       0.0000000173724423,       0.0000000052020037,       0.0000000173724423,       0.0000001629489461,       0.0000000004637402,       0.0000000052020037,       0.0000000004637402,       0.0011424298576164
       -0.0019981562626682,       0.0000000146930352,       0.0000000089480949,       0.0000000146930352,       0.0000002075704182,       0.0000000083844633,       0.0000000089480949,       0.0000000083844633,       0.0011424685175362
       -0.0019982156372875,       0.0000000118547606,       0.0000000023685669,       0.0000000118547606,       0.0000002437528487,      -0.0000000164412980,       0.0000000023685669,      -0.0000000164412980,       0.0011424987416769
       -0.0019982530655194,       0.0000000118785146,      -0.0000000078769334,       0.0000000118785146,       0.0000002763441427,       0.0000000437772249,      -0.0000000078769334,       0.0000000437772249,       0.0011425095492331
       -0.0019982670022821,      -0.0000000000000003,       0.0000000000000000,      -0.0000000000000003,       0.0000002926522675,       0.0000001207355937,       0.0000000000000000,       0.0000001207355937,       0.0011425095804767
