82
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,FPhases,NumCells,NumNeighbors,SurfaceFeatures,Volumes
1,-0.149504,-0.673601,0.135653,-0.710991,18.4454,1.16386,1.52296,4.74227,1,7789,13,1,3285.98
2,-0.125963,-0.423729,-0.375073,-0.814805,21.0492,1.71325,0.915777,5.43275,1,11575,20,1,4883.2
3,-0.209092,-0.834769,0.0139333,-0.509163,15.7272,1.29801,2.07273,4.93046,1,4828,16,1,2036.81
4,0.00253328,-0.509304,-0.137521,-0.849524,16.5773,1.73626,1.06877,4.8679,1,5654,13,1,2385.28
5,-0.0879988,-0.556366,-0.287833,-0.77451,17.5876,1.76974,1.19671,5.22507,1,6752,11,1,2848.5
6,-0.17889,-0.593473,0.225591,-0.751596,20.284,0.986435,1.3371,4.71356,1,10358,12,1,4369.78
7,-0.178738,-0.620822,-0.257973,-0.718389,22.8339,1.63523,1.40477,5.33747,1,14776,22,1,6233.62
8,-0.0874707,-0.746533,0.373737,-0.543468,17.2395,0.851743,1.70109,4.22661,1,6359,21,1,2682.7
9,-0.0276641,-0.497573,-0.227594,-0.836575,17.4484,1.78088,1.04337,5.03356,1,6593,14,1,2781.42
10,-0.058374,-0.770839,0.10542,-0.625529,18.5146,1.32825,1.76726,4.62101,1,7877,15,1,3323.11
11,-0.0582628,-0.672823,-0.198806,-0.710205,16.2635,1.75736,1.48285,5.07171,1,5339,11,1,2252.39
12,0.393001,-0.661606,0.0138441,-0.638464,18.0395,2.08512,1.7562,4.15471,1,7286,14,1,3073.78
13,0.244514,-0.62501,0.165181,-0.722697,19.2548,1.71901,1.47148,4.11478,1,8860,18,1,3737.81
14,-0.0278288,-0.851122,0.0139963,-0.524042,16.9724,1.51141,2.03797,4.71837,1,6068,11,1,2559.94
15,-0.0582789,-0.82584,0.0444268,-0.559122,18.2524,1.42105,1.95068,4.70355,1,7547,11,1,3183.89
16,-0.324802,-0.867816,0.0732201,-0.368834,18.1445,1.01669,2.37057,4.87455,1,7414,14,1,3127.78
17,0.302533,-0.53763,0.223845,-0.754534,22.049,1.79495,1.32961,3.91144,1,13304,18,1,5612.62
18,0.122631,-0.660761,-0.376551,-0.637624,17.8418,2.28774,1.47393,5.06233,1,7049,14,1,2973.8
19,-0.178366,-0.463059,0.104339,-0.861902,22.3488,1.08265,1.03849,4.95959,1,13854,16,1,5844.66
20,0.0929913,-0.433832,0.074212,-0.893104,18.9471,1.69905,0.919417,4.41833,1,8442,16,1,3561.47
21,0.0628724,-0.888362,0.104431,-0.442668,18.0626,1.40978,2.19725,4.41006,1,7314,12,1,3085.59
22,0.243684,-0.824543,0.10433,-0.499863,22.6213,1.65239,2.06975,4.21927,1,14367,15,1,6061.08
23,0.123397,-0.802894,0.22545,-0.537872,20.5685,1.32639,1.89624,4.16299,1,10800,15,1,4556.25
24,0.182413,-0.475682,0.283677,-0.812391,18.4083,1.60103,1.06911,4.01026,1,7742,22,1,3266.16
25,-0.239716,-0.56815,-0.0163253,-0.787068,16.1439,1.19227,1.32896,5.13239,1,5222,17,0,2203.03
26,-0.208146,-0.577769,-0.287076,-0.73515,17.6929,1.5973,1.32254,5.43046,1,6874,12,1,2899.97
27,0.184931,-0.763527,-0.0163883,-0.618513,19.6481,1.83492,1.80734,4.50125,1,9414,14,1,3971.53
28,-0.0875775,-0.870892,-0.226396,-0.427343,18.5654,1.95776,2.13205,5.2998,1,7942,17,1,3350.53
29,0.183324,-0.853336,-0.136782,-0.468509,17.2268,2.06647,2.12184,4.78483,1,6345,14,1,2676.8
30,-0.0279358,-0.651749,-0.10789,-0.750201,19.2069,1.67079,1.42136,4.89806,1,8794,12,1,3709.97
31,0.215017,-0.758368,-0.0467188,-0.613565,20.9162,1.92307,1.81595,4.51211,1,11357,15,1,4791.23
32,-0.0278424,-0.761741,0.196301,-0.6168,19.5107,1.22614,1.73356,4.4408,1,9218,20,1,3888.84
33,0.00248487,-0.744697,0.459465,-0.484057,18.5052,0.814793,1.68017,3.94971,1,7865,20,1,3318.05
34,-0.269885,-0.597035,0.0139501,-0.755325,18.0618,1.12778,1.4289,5.11847,1,7313,15,1,3085.17
35,0.725871,0.6306,0.184401,-0.203598,6.03646,3.12091,2.58505,1.69035,2,273,4,0,115.172
36,0.741394,-0.321911,0.10854,-0.578729,5.95427,0.961057,2.48226,5.90598,2,262,2,0,110.531
37,0.416755,0.322018,-0.721041,0.450244,5.95427,4.72263,2.50352,3.2935,2,262,4,0,110.531
38,0.725871,0.6306,0.184401,-0.203598,6.29093,3.36343,2.57373,1.7545,2,309,3,0,130.359
39,0.427111,0.873324,0.032699,-0.231975,6.10929,4.11749,2.66866,1.88562,2,283,4,1,119.391
40,0.725871,0.6306,0.184401,-0.203598,6.501,2.5473,2.6548,1.56139,2,341,6,0,143.859
41,0.630997,0.717343,-0.0275724,-0.294111,6.08037,4.08442,2.54184,2.38572,2,279,3,1,117.703
42,0.209621,0.653932,-0.253966,-0.681126,6.36471,5.64656,2.38852,3.30787,2,320,3,0,135
43,0.664699,0.630313,0.122718,-0.381864,5.97691,5.65844,2.69677,4.403,2,265,3,0,111.797
44,0.743821,0.648064,0.154901,-0.0524316,6.13794,2.61389,2.81305,1.18047,2,287,3,1,121.078
45,0.497543,0.824646,-0.057603,-0.262855,6.02908,4.38525,2.59669,2.3294,2,272,4,1,114.75
46,0.414542,0.858973,0.271922,0.127983,6.05117,2.25206,2.53109,0.00973177,2,275,3,1,116.016
47,0.725871,0.6306,0.184401,-0.203598,5.52218,3.9563,2.97522,2.26186,2,209,5,0,88.1719
48,0.578622,0.786475,-0.209585,-0.0522304,5.80671,5.28133,2.58441,3.7616,2,243,4,0,102.516
49,0.416755,0.322018,-0.721041,0.450244,5.74228,1.47512,2.63953,0.580568,2,235,3,0,99.1406
50,0.408246,-0.0507446,0.0783692,-0.908085,6.44975,4.18996,2.39707,2.58011,2,333,9,0,140.484
51,0.69257,0.718649,-0.058347,-0.022051,5.86975,5.15493,3.01676,3.54718,2,251,3,1,105.891
52,0.287137,0.893719,0.342639,0.0376356,6.35807,0.914848,2.31125,5.68038,2,319,4,0,134.578
53,0.396242,-0.788828,-0.293716,-0.366707,6.1308,3.81029,2.43914,1.74431,2,286,2,0,120.656
54,0.725871,0.6306,0.184401,-0.203598,5.75852,5.40465,2.70617,3.53165,2,237,4,0,99.9844
55,0.270657,0.601648,0.0480732,-0.749969,6.501,5.35445,2.53116,3.92481,2,341,5,0,143.859
56,0.184362,-0.266625,0.690304,-0.64684,5.87754,4.856,2.4905,3.42712,2,252,2,0,106.312
57,0.360303,0.868981,0.143127,-0.30752,5.8853,3.88373,2.44947,1.52824,2,253,1,1,106.734
58,0.194903,-0.271727,0.366416,-0.868283,5.59176,3.5895,2.31616,2.0718,2,217,7,0,91.5469
59,0.503572,0.768427,0.391511,-0.0515211,6.33808,2.69232,2.32971,0.710956,2,316,1,1,133.312
60,0.725871,0.6306,0.184401,-0.203598,5.70126,0.268143,2.44052,5.12345,2,230,6,0,97.0312
61,0.847848,0.510208,-0.118492,-0.0824708,6.29093,4.64607,2.85185,3.56263,2,309,2,1,130.359
62,0.931868,0.152378,0.317314,-0.0878381,5.85412,3.41889,2.46631,1.89994,2,249,3,0,105.047
63,0.715779,0.620784,-0.269117,-0.172811,5.78272,0.237902,2.71823,5.17677,2,240,5,0,101.25
64,0.571265,-0.410897,-0.681509,-0.200912,5.62591,3.80216,1.56116,5.04925,2,221,2,1,93.2344
65,0.660402,-0.544373,-0.517228,-0.00178045,6.02169,4.01956,2.05437,5.39833,2,271,3,1,114.328
66,0.725871,0.6306,0.184401,-0.203598,5.60888,3.82443,1.15895,4.63402,2,219,4,0,92.3906
67,0.379057,-0.243645,0.880176,-0.149139,5.84627,2.46269,1.21345,5.55671,2,248,7,0,104.625
68,0.286499,-0.0203479,-0.667428,0.687055,5.80671,3.30534,1.35868,5.28638,2,243,2,0,102.516
69,0.514924,0.130566,0.139285,-0.835707,6.10208,2.71162,2.16339,4.92221,2,282,7,0,118.969
70,0.28907,-0.513654,-0.485904,-0.645364,6.03646,2.72876,1.26065,4.84516,2,273,4,1,115.172
71,0.49079,-0.630063,-0.386959,-0.460878,5.61741,3.14174,1.15083,4.51519,2,220,3,0,92.8125
72,0.725871,0.6306,0.184401,-0.203598,5.97691,2.931,1.85012,4.74905,2,265,4,0,111.797
73,0.812221,-0.271381,-0.371082,-0.359092,6.0658,3.62095,2.05635,4.26587,2,277,4,1,116.859
74,0.733892,-0.490994,-0.463739,-0.0726139,6.25681,3.96743,2.16439,5.1467,2,304,1,1,128.25
75,0.725871,0.6306,0.184401,-0.203598,6.16632,2.66422,1.51698,4.7926,2,291,4,0,122.766
76,0.605293,-0.230083,-0.544856,-0.532742,6.36471,3.57498,1.40872,4.30148,2,320,2,1,135
77,0.408246,-0.0507446,0.0783692,-0.908085,6.08762,2.87588,0.825591,4.33259,2,280,3,0,118.125
78,0.664699,0.630313,0.122718,-0.381864,5.65965,2.97326,1.82267,4.40814,2,225,3,0,94.9219
79,0.422448,0.035098,0.631978,-0.648776,6.22925,2.84176,1.22426,4.12215,2,300,4,0,126.562
80,0.506856,-0.0561766,0.722716,-0.466501,6.74585,3.18505,1.93219,4.69923,2,381,5,0,160.734
81,0.725871,0.6306,0.184401,-0.203598,5.50451,3.97648,1.85017,5.18893,2,207,3,0,87.3281
82,0.618739,-0.542791,-0.385861,-0.416716,6.46264,3.16846,1.93362,4.60867,2,335,1,1,141.328
Feature_ID,NumNeighbors,NeighborList
1,13,2,14,15,19,22,27,28,30,31,34,39,52,55
2,20,1,9,10,11,15,18,21,22,24,28,32,34,35,38,39,52,55,61,72,78
3,16,7,12,19,20,24,25,29,32,33,37,45,50,58,60,67,80
4,13,8,10,13,16,19,24,26,28,29,32,43,44,58
5,11,6,13,17,20,22,23,27,28,30,36,77
6,12,5,8,10,13,17,20,22,23,28,30,40,47
7,22,3,8,9,12,13,15,17,18,19,20,25,27,31,33,34,37,41,49,50,66,70,73
8,21,4,6,7,10,12,13,16,20,26,28,31,33,40,41,47,49,51,57,66,73,79
9,14,2,7,11,12,15,17,18,19,21,23,34,38,53,70
10,15,2,4,6,8,11,13,16,22,24,28,32,40,44,47,72
11,11,2,9,10,18,21,24,28,32,34,35,48
12,14,3,7,8,9,13,17,19,20,25,31,33,37,50,73
13,18,4,5,6,7,8,10,12,17,20,26,28,31,33,43,49,51,54,79
14,11,1,15,19,22,26,27,30,31,74,76,81
15,11,1,2,7,9,14,18,19,22,34,52,78
16,14,4,8,10,19,24,26,28,29,31,32,40,47,65,82
17,18,5,6,7,9,12,13,18,21,23,27,30,31,34,53,56,62,68,70
18,14,2,7,9,11,15,17,21,23,27,34,38,46,64,71
19,16,1,3,4,7,9,12,14,15,16,24,26,29,33,34,65,76
20,16,3,5,6,7,8,12,13,23,25,32,33,51,54,63,66,75
21,12,2,9,11,17,18,23,24,25,32,35,42,63
22,15,1,2,5,6,10,14,15,27,28,30,39,59,61,72,77
23,15,5,6,9,17,18,20,21,25,27,30,32,33,63,68,75
24,22,2,3,4,10,11,16,19,21,25,26,28,29,32,33,35,45,48,58,60,67,69,72
25,17,3,7,12,20,21,23,24,32,33,42,50,54,58,63,67,69,75
26,12,4,8,13,14,16,19,24,29,31,43,65,79
27,14,1,5,7,14,17,18,22,23,30,31,36,56,71,77
28,17,1,2,4,5,6,8,10,11,13,16,22,24,32,34,40,48,55
29,14,3,4,16,19,24,26,32,33,50,58,60,67,69,80
30,12,1,5,6,14,17,22,23,27,31,39,62,81
31,15,1,7,8,12,13,14,16,17,26,27,30,41,62,79,81
32,20,2,3,4,10,11,16,20,21,23,24,25,28,29,33,42,44,45,48,58,60
33,20,3,7,8,12,13,19,20,23,24,25,29,32,50,54,60,66,67,69,73,80
34,15,1,2,7,9,11,15,17,18,19,28,46,52,55,70,78
35,4,2,11,21,24
36,2,5,27
37,4,3,7,12,50
38,3,2,9,18
39,4,1,2,22,30
40,6,6,8,10,16,28,47
41,3,7,8,31
42,3,21,25,32
43,3,4,13,26
44,3,4,10,32
45,4,3,24,32,60
46,3,18,34,55
47,5,6,8,10,16,40
48,4,11,24,28,32
49,3,7,8,13
50,9,3,7,12,25,29,33,37,69,80
51,3,8,13,20
52,4,1,2,15,34
53,2,9,17
54,4,13,20,25,33
55,5,1,2,28,34,46
56,2,17,27
57,1,8
58,7,3,4,24,25,29,32,67
59,1,22
60,6,3,24,29,32,33,45
61,2,2,22
62,3,17,30,31
63,5,20,21,23,25,75
64,2,18,71
65,3,16,19,26
66,4,7,8,20,33
67,7,3,24,25,29,33,58,69
68,2,17,23
69,7,24,25,29,33,50,67,80
70,4,7,9,17,34
71,3,18,27,64
72,4,2,10,22,24
73,4,7,8,12,33
74,1,14
75,4,20,23,25,63
76,2,14,19
77,3,5,22,27
78,3,2,15,34
79,4,8,13,26,31
